[train: 41, 50 / 3125] FPS: 129.4 (313.9)  ,  Loss/total: 0.64133  ,  Loss/giou: 0.16210  ,  Loss/l1: 0.01281  ,  Loss/location: 0.25310  ,  Loss/task_class: 0.00000  ,  IoU: 0.84652  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 161, 1850 / 1875] FPS: 175.4 (327.6)  ,  Loss/total: 0.68283  ,  Loss/giou: 0.16575  ,  Loss/l1: 0.01371  ,  Loss/location: 0.28280  ,  Loss/task_class: 0.00000  ,  IoU: 0.84258  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 161, 1875 / 1875] FPS: 176.1 (332.5)  ,  Loss/total: 0.68215  ,  Loss/giou: 0.16558  ,  Loss/l1: 0.01368  ,  Loss/location: 0.28260  ,  Loss/task_class: 0.00000  ,  IoU: 0.84271  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 50 / 1875] FPS: 129.1 (319.4)  ,  Loss/total: 0.66765  ,  Loss/giou: 0.16179  ,  Loss/l1: 0.01318  ,  Loss/location: 0.27816  ,  Loss/task_class: 0.00000  ,  IoU: 0.84558  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 100 / 1875] FPS: 146.7 (327.0)  ,  Loss/total: 0.65543  ,  Loss/giou: 0.15770  ,  Loss/l1: 0.01299  ,  Loss/location: 0.27510  ,  Loss/task_class: 0.00000  ,  IoU: 0.84925  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 150 / 1875] FPS: 155.3 (317.6)  ,  Loss/total: 0.64537  ,  Loss/giou: 0.15678  ,  Loss/l1: 0.01281  ,  Loss/location: 0.26777  ,  Loss/task_class: 0.00000  ,  IoU: 0.85026  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 200 / 1875] FPS: 158.3 (316.7)  ,  Loss/total: 0.65480  ,  Loss/giou: 0.15965  ,  Loss/l1: 0.01313  ,  Loss/location: 0.26982  ,  Loss/task_class: 0.00000  ,  IoU: 0.84814  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 250 / 1875] FPS: 163.2 (329.3)  ,  Loss/total: 0.65539  ,  Loss/giou: 0.16033  ,  Loss/l1: 0.01319  ,  Loss/location: 0.26877  ,  Loss/task_class: 0.00000  ,  IoU: 0.84738  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 300 / 1875] FPS: 164.2 (325.3)  ,  Loss/total: 0.66259  ,  Loss/giou: 0.16163  ,  Loss/l1: 0.01343  ,  Loss/location: 0.27217  ,  Loss/task_class: 0.00000  ,  IoU: 0.84636  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 350 / 1875] FPS: 165.5 (316.9)  ,  Loss/total: 0.66551  ,  Loss/giou: 0.16214  ,  Loss/l1: 0.01347  ,  Loss/location: 0.27390  ,  Loss/task_class: 0.00000  ,  IoU: 0.84600  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 400 / 1875] FPS: 167.0 (326.2)  ,  Loss/total: 0.66907  ,  Loss/giou: 0.16304  ,  Loss/l1: 0.01355  ,  Loss/location: 0.27498  ,  Loss/task_class: 0.00024  ,  IoU: 0.84515  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 450 / 1875] FPS: 166.8 (321.4)  ,  Loss/total: 0.66873  ,  Loss/giou: 0.16286  ,  Loss/l1: 0.01350  ,  Loss/location: 0.27532  ,  Loss/task_class: 0.00021  ,  IoU: 0.84528  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 500 / 1875] FPS: 168.7 (316.0)  ,  Loss/total: 0.67080  ,  Loss/giou: 0.16334  ,  Loss/l1: 0.01349  ,  Loss/location: 0.27647  ,  Loss/task_class: 0.00019  ,  IoU: 0.84472  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 550 / 1875] FPS: 169.9 (309.1)  ,  Loss/total: 0.67205  ,  Loss/giou: 0.16372  ,  Loss/l1: 0.01357  ,  Loss/location: 0.27659  ,  Loss/task_class: 0.00017  ,  IoU: 0.84447  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 600 / 1875] FPS: 171.3 (319.1)  ,  Loss/total: 0.67282  ,  Loss/giou: 0.16390  ,  Loss/l1: 0.01361  ,  Loss/location: 0.27682  ,  Loss/task_class: 0.00016  ,  IoU: 0.84431  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 650 / 1875] FPS: 171.3 (329.4)  ,  Loss/total: 0.67097  ,  Loss/giou: 0.16375  ,  Loss/l1: 0.01361  ,  Loss/location: 0.27529  ,  Loss/task_class: 0.00015  ,  IoU: 0.84442  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 700 / 1875] FPS: 171.1 (326.8)  ,  Loss/total: 0.67297  ,  Loss/giou: 0.16388  ,  Loss/l1: 0.01360  ,  Loss/location: 0.27706  ,  Loss/task_class: 0.00014  ,  IoU: 0.84431  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 750 / 1875] FPS: 171.9 (325.8)  ,  Loss/total: 0.67317  ,  Loss/giou: 0.16371  ,  Loss/l1: 0.01359  ,  Loss/location: 0.27768  ,  Loss/task_class: 0.00013  ,  IoU: 0.84452  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 800 / 1875] FPS: 172.3 (324.0)  ,  Loss/total: 0.67480  ,  Loss/giou: 0.16414  ,  Loss/l1: 0.01368  ,  Loss/location: 0.27802  ,  Loss/task_class: 0.00012  ,  IoU: 0.84422  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 850 / 1875] FPS: 171.7 (316.7)  ,  Loss/total: 0.67393  ,  Loss/giou: 0.16392  ,  Loss/l1: 0.01363  ,  Loss/location: 0.27784  ,  Loss/task_class: 0.00011  ,  IoU: 0.84439  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 900 / 1875] FPS: 172.3 (319.7)  ,  Loss/total: 0.67511  ,  Loss/giou: 0.16413  ,  Loss/l1: 0.01366  ,  Loss/location: 0.27846  ,  Loss/task_class: 0.00011  ,  IoU: 0.84416  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 950 / 1875] FPS: 173.0 (326.5)  ,  Loss/total: 0.67503  ,  Loss/giou: 0.16398  ,  Loss/l1: 0.01363  ,  Loss/location: 0.27879  ,  Loss/task_class: 0.00010  ,  IoU: 0.84427  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1000 / 1875] FPS: 173.6 (329.1)  ,  Loss/total: 0.67424  ,  Loss/giou: 0.16369  ,  Loss/l1: 0.01360  ,  Loss/location: 0.27876  ,  Loss/task_class: 0.00010  ,  IoU: 0.84454  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1050 / 1875] FPS: 174.2 (312.5)  ,  Loss/total: 0.67325  ,  Loss/giou: 0.16361  ,  Loss/l1: 0.01357  ,  Loss/location: 0.27808  ,  Loss/task_class: 0.00009  ,  IoU: 0.84459  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1100 / 1875] FPS: 174.2 (321.4)  ,  Loss/total: 0.67368  ,  Loss/giou: 0.16372  ,  Loss/l1: 0.01358  ,  Loss/location: 0.27825  ,  Loss/task_class: 0.00009  ,  IoU: 0.84450  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1150 / 1875] FPS: 173.6 (322.2)  ,  Loss/total: 0.67392  ,  Loss/giou: 0.16382  ,  Loss/l1: 0.01357  ,  Loss/location: 0.27832  ,  Loss/task_class: 0.00008  ,  IoU: 0.84437  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1200 / 1875] FPS: 173.7 (322.1)  ,  Loss/total: 0.67417  ,  Loss/giou: 0.16382  ,  Loss/l1: 0.01356  ,  Loss/location: 0.27864  ,  Loss/task_class: 0.00008  ,  IoU: 0.84433  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1250 / 1875] FPS: 173.8 (313.8)  ,  Loss/total: 0.67336  ,  Loss/giou: 0.16367  ,  Loss/l1: 0.01354  ,  Loss/location: 0.27823  ,  Loss/task_class: 0.00008  ,  IoU: 0.84446  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1300 / 1875] FPS: 174.3 (323.9)  ,  Loss/total: 0.67309  ,  Loss/giou: 0.16369  ,  Loss/l1: 0.01356  ,  Loss/location: 0.27781  ,  Loss/task_class: 0.00007  ,  IoU: 0.84444  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1350 / 1875] FPS: 174.5 (327.4)  ,  Loss/total: 0.67427  ,  Loss/giou: 0.16392  ,  Loss/l1: 0.01357  ,  Loss/location: 0.27850  ,  Loss/task_class: 0.00007  ,  IoU: 0.84424  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1400 / 1875] FPS: 174.7 (322.4)  ,  Loss/total: 0.67352  ,  Loss/giou: 0.16372  ,  Loss/l1: 0.01356  ,  Loss/location: 0.27822  ,  Loss/task_class: 0.00007  ,  IoU: 0.84439  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1450 / 1875] FPS: 174.8 (329.2)  ,  Loss/total: 0.67344  ,  Loss/giou: 0.16363  ,  Loss/l1: 0.01353  ,  Loss/location: 0.27846  ,  Loss/task_class: 0.00007  ,  IoU: 0.84444  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1500 / 1875] FPS: 175.1 (327.3)  ,  Loss/total: 0.67318  ,  Loss/giou: 0.16353  ,  Loss/l1: 0.01350  ,  Loss/location: 0.27855  ,  Loss/task_class: 0.00006  ,  IoU: 0.84452  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1550 / 1875] FPS: 175.3 (321.0)  ,  Loss/total: 0.67364  ,  Loss/giou: 0.16376  ,  Loss/l1: 0.01355  ,  Loss/location: 0.27829  ,  Loss/task_class: 0.00006  ,  IoU: 0.84435  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1600 / 1875] FPS: 175.5 (322.7)  ,  Loss/total: 0.67335  ,  Loss/giou: 0.16370  ,  Loss/l1: 0.01355  ,  Loss/location: 0.27815  ,  Loss/task_class: 0.00006  ,  IoU: 0.84440  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1650 / 1875] FPS: 175.0 (319.5)  ,  Loss/total: 0.67479  ,  Loss/giou: 0.16398  ,  Loss/l1: 0.01357  ,  Loss/location: 0.27891  ,  Loss/task_class: 0.00006  ,  IoU: 0.84416  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1700 / 1875] FPS: 175.2 (323.3)  ,  Loss/total: 0.67541  ,  Loss/giou: 0.16410  ,  Loss/l1: 0.01358  ,  Loss/location: 0.27923  ,  Loss/task_class: 0.00006  ,  IoU: 0.84405  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1750 / 1875] FPS: 175.3 (319.2)  ,  Loss/total: 0.67632  ,  Loss/giou: 0.16426  ,  Loss/l1: 0.01361  ,  Loss/location: 0.27969  ,  Loss/task_class: 0.00005  ,  IoU: 0.84392  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1800 / 1875] FPS: 175.2 (313.4)  ,  Loss/total: 0.67657  ,  Loss/giou: 0.16442  ,  Loss/l1: 0.01362  ,  Loss/location: 0.27956  ,  Loss/task_class: 0.00005  ,  IoU: 0.84380  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1850 / 1875] FPS: 175.1 (318.9)  ,  Loss/total: 0.67601  ,  Loss/giou: 0.16435  ,  Loss/l1: 0.01361  ,  Loss/location: 0.27921  ,  Loss/task_class: 0.00005  ,  IoU: 0.84383  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 162, 1875 / 1875] FPS: 175.8 (329.0)  ,  Loss/total: 0.67605  ,  Loss/giou: 0.16439  ,  Loss/l1: 0.01362  ,  Loss/location: 0.27910  ,  Loss/task_class: 0.00005  ,  IoU: 0.84379  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 50 / 1875] FPS: 144.5 (328.8)  ,  Loss/total: 0.67181  ,  Loss/giou: 0.16481  ,  Loss/l1: 0.01364  ,  Loss/location: 0.27401  ,  Loss/task_class: 0.00000  ,  IoU: 0.84359  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 100 / 1875] FPS: 158.2 (326.7)  ,  Loss/total: 0.69266  ,  Loss/giou: 0.16911  ,  Loss/l1: 0.01445  ,  Loss/location: 0.28221  ,  Loss/task_class: 0.00000  ,  IoU: 0.84021  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 150 / 1875] FPS: 169.0 (302.3)  ,  Loss/total: 0.69408  ,  Loss/giou: 0.16948  ,  Loss/l1: 0.01436  ,  Loss/location: 0.28332  ,  Loss/task_class: 0.00000  ,  IoU: 0.83964  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 200 / 1875] FPS: 163.7 (327.2)  ,  Loss/total: 0.69184  ,  Loss/giou: 0.16942  ,  Loss/l1: 0.01427  ,  Loss/location: 0.28167  ,  Loss/task_class: 0.00000  ,  IoU: 0.83962  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 250 / 1875] FPS: 160.9 (320.9)  ,  Loss/total: 0.68980  ,  Loss/giou: 0.16872  ,  Loss/l1: 0.01419  ,  Loss/location: 0.28139  ,  Loss/task_class: 0.00000  ,  IoU: 0.84023  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 300 / 1875] FPS: 166.5 (304.5)  ,  Loss/total: 0.68271  ,  Loss/giou: 0.16708  ,  Loss/l1: 0.01403  ,  Loss/location: 0.27840  ,  Loss/task_class: 0.00000  ,  IoU: 0.84164  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 350 / 1875] FPS: 168.5 (239.6)  ,  Loss/total: 0.67896  ,  Loss/giou: 0.16650  ,  Loss/l1: 0.01390  ,  Loss/location: 0.27648  ,  Loss/task_class: 0.00000  ,  IoU: 0.84202  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 400 / 1875] FPS: 166.9 (320.7)  ,  Loss/total: 0.67770  ,  Loss/giou: 0.16575  ,  Loss/l1: 0.01381  ,  Loss/location: 0.27718  ,  Loss/task_class: 0.00000  ,  IoU: 0.84256  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 450 / 1875] FPS: 168.9 (325.3)  ,  Loss/total: 0.67716  ,  Loss/giou: 0.16578  ,  Loss/l1: 0.01379  ,  Loss/location: 0.27667  ,  Loss/task_class: 0.00000  ,  IoU: 0.84255  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 500 / 1875] FPS: 170.1 (326.0)  ,  Loss/total: 0.67784  ,  Loss/giou: 0.16562  ,  Loss/l1: 0.01381  ,  Loss/location: 0.27754  ,  Loss/task_class: 0.00000  ,  IoU: 0.84287  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 550 / 1875] FPS: 171.8 (326.3)  ,  Loss/total: 0.67741  ,  Loss/giou: 0.16551  ,  Loss/l1: 0.01375  ,  Loss/location: 0.27764  ,  Loss/task_class: 0.00000  ,  IoU: 0.84298  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 600 / 1875] FPS: 172.4 (329.7)  ,  Loss/total: 0.67855  ,  Loss/giou: 0.16606  ,  Loss/l1: 0.01377  ,  Loss/location: 0.27759  ,  Loss/task_class: 0.00000  ,  IoU: 0.84240  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 650 / 1875] FPS: 172.0 (319.0)  ,  Loss/total: 0.67835  ,  Loss/giou: 0.16627  ,  Loss/l1: 0.01375  ,  Loss/location: 0.27706  ,  Loss/task_class: 0.00000  ,  IoU: 0.84212  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 700 / 1875] FPS: 172.5 (319.5)  ,  Loss/total: 0.67645  ,  Loss/giou: 0.16587  ,  Loss/l1: 0.01372  ,  Loss/location: 0.27610  ,  Loss/task_class: 0.00000  ,  IoU: 0.84248  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 750 / 1875] FPS: 172.9 (325.0)  ,  Loss/total: 0.67678  ,  Loss/giou: 0.16605  ,  Loss/l1: 0.01379  ,  Loss/location: 0.27575  ,  Loss/task_class: 0.00000  ,  IoU: 0.84240  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 800 / 1875] FPS: 173.0 (319.3)  ,  Loss/total: 0.67685  ,  Loss/giou: 0.16585  ,  Loss/l1: 0.01375  ,  Loss/location: 0.27640  ,  Loss/task_class: 0.00000  ,  IoU: 0.84248  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 850 / 1875] FPS: 172.8 (324.4)  ,  Loss/total: 0.67930  ,  Loss/giou: 0.16648  ,  Loss/l1: 0.01384  ,  Loss/location: 0.27715  ,  Loss/task_class: 0.00000  ,  IoU: 0.84197  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 900 / 1875] FPS: 172.5 (317.3)  ,  Loss/total: 0.67988  ,  Loss/giou: 0.16663  ,  Loss/l1: 0.01391  ,  Loss/location: 0.27710  ,  Loss/task_class: 0.00000  ,  IoU: 0.84188  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 950 / 1875] FPS: 172.3 (311.6)  ,  Loss/total: 0.68073  ,  Loss/giou: 0.16669  ,  Loss/l1: 0.01388  ,  Loss/location: 0.27796  ,  Loss/task_class: 0.00000  ,  IoU: 0.84177  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1000 / 1875] FPS: 171.0 (329.3)  ,  Loss/total: 0.67964  ,  Loss/giou: 0.16627  ,  Loss/l1: 0.01384  ,  Loss/location: 0.27788  ,  Loss/task_class: 0.00000  ,  IoU: 0.84214  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1050 / 1875] FPS: 171.8 (326.4)  ,  Loss/total: 0.67821  ,  Loss/giou: 0.16598  ,  Loss/l1: 0.01380  ,  Loss/location: 0.27726  ,  Loss/task_class: 0.00000  ,  IoU: 0.84242  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1100 / 1875] FPS: 172.2 (319.3)  ,  Loss/total: 0.67760  ,  Loss/giou: 0.16585  ,  Loss/l1: 0.01376  ,  Loss/location: 0.27708  ,  Loss/task_class: 0.00000  ,  IoU: 0.84249  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1150 / 1875] FPS: 172.3 (316.4)  ,  Loss/total: 0.67745  ,  Loss/giou: 0.16566  ,  Loss/l1: 0.01373  ,  Loss/location: 0.27747  ,  Loss/task_class: 0.00000  ,  IoU: 0.84263  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1200 / 1875] FPS: 172.7 (331.9)  ,  Loss/total: 0.67928  ,  Loss/giou: 0.16597  ,  Loss/l1: 0.01378  ,  Loss/location: 0.27845  ,  Loss/task_class: 0.00000  ,  IoU: 0.84238  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1250 / 1875] FPS: 172.5 (322.7)  ,  Loss/total: 0.67916  ,  Loss/giou: 0.16598  ,  Loss/l1: 0.01380  ,  Loss/location: 0.27823  ,  Loss/task_class: 0.00000  ,  IoU: 0.84241  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1300 / 1875] FPS: 172.7 (327.3)  ,  Loss/total: 0.68009  ,  Loss/giou: 0.16623  ,  Loss/l1: 0.01382  ,  Loss/location: 0.27855  ,  Loss/task_class: 0.00000  ,  IoU: 0.84222  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1350 / 1875] FPS: 173.1 (325.1)  ,  Loss/total: 0.67951  ,  Loss/giou: 0.16605  ,  Loss/l1: 0.01378  ,  Loss/location: 0.27850  ,  Loss/task_class: 0.00000  ,  IoU: 0.84237  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1400 / 1875] FPS: 173.3 (324.5)  ,  Loss/total: 0.67985  ,  Loss/giou: 0.16602  ,  Loss/l1: 0.01379  ,  Loss/location: 0.27884  ,  Loss/task_class: 0.00000  ,  IoU: 0.84239  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1450 / 1875] FPS: 173.6 (321.6)  ,  Loss/total: 0.68022  ,  Loss/giou: 0.16603  ,  Loss/l1: 0.01380  ,  Loss/location: 0.27918  ,  Loss/task_class: 0.00000  ,  IoU: 0.84240  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1500 / 1875] FPS: 173.8 (321.9)  ,  Loss/total: 0.68045  ,  Loss/giou: 0.16600  ,  Loss/l1: 0.01380  ,  Loss/location: 0.27946  ,  Loss/task_class: 0.00000  ,  IoU: 0.84246  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1550 / 1875] FPS: 174.0 (319.8)  ,  Loss/total: 0.67870  ,  Loss/giou: 0.16567  ,  Loss/l1: 0.01373  ,  Loss/location: 0.27870  ,  Loss/task_class: 0.00000  ,  IoU: 0.84270  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1600 / 1875] FPS: 174.1 (327.2)  ,  Loss/total: 0.67833  ,  Loss/giou: 0.16557  ,  Loss/l1: 0.01371  ,  Loss/location: 0.27864  ,  Loss/task_class: 0.00000  ,  IoU: 0.84279  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1650 / 1875] FPS: 174.4 (324.0)  ,  Loss/total: 0.67814  ,  Loss/giou: 0.16556  ,  Loss/l1: 0.01370  ,  Loss/location: 0.27851  ,  Loss/task_class: 0.00000  ,  IoU: 0.84282  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1700 / 1875] FPS: 174.3 (329.9)  ,  Loss/total: 0.67795  ,  Loss/giou: 0.16544  ,  Loss/l1: 0.01368  ,  Loss/location: 0.27867  ,  Loss/task_class: 0.00000  ,  IoU: 0.84288  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1750 / 1875] FPS: 174.5 (311.3)  ,  Loss/total: 0.67774  ,  Loss/giou: 0.16538  ,  Loss/l1: 0.01368  ,  Loss/location: 0.27860  ,  Loss/task_class: 0.00000  ,  IoU: 0.84293  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1800 / 1875] FPS: 174.7 (322.5)  ,  Loss/total: 0.67883  ,  Loss/giou: 0.16565  ,  Loss/l1: 0.01370  ,  Loss/location: 0.27903  ,  Loss/task_class: 0.00000  ,  IoU: 0.84268  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1850 / 1875] FPS: 174.9 (328.9)  ,  Loss/total: 0.67883  ,  Loss/giou: 0.16559  ,  Loss/l1: 0.01369  ,  Loss/location: 0.27919  ,  Loss/task_class: 0.00000  ,  IoU: 0.84272  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 163, 1875 / 1875] FPS: 175.3 (331.2)  ,  Loss/total: 0.67869  ,  Loss/giou: 0.16554  ,  Loss/l1: 0.01369  ,  Loss/location: 0.27918  ,  Loss/task_class: 0.00000  ,  IoU: 0.84277  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 50 / 1875] FPS: 155.8 (330.2)  ,  Loss/total: 0.65963  ,  Loss/giou: 0.15807  ,  Loss/l1: 0.01278  ,  Loss/location: 0.27957  ,  Loss/task_class: 0.00000  ,  IoU: 0.84902  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 100 / 1875] FPS: 150.5 (317.1)  ,  Loss/total: 0.66409  ,  Loss/giou: 0.16156  ,  Loss/l1: 0.01309  ,  Loss/location: 0.27553  ,  Loss/task_class: 0.00000  ,  IoU: 0.84600  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 150 / 1875] FPS: 155.9 (329.6)  ,  Loss/total: 0.66680  ,  Loss/giou: 0.16186  ,  Loss/l1: 0.01321  ,  Loss/location: 0.27701  ,  Loss/task_class: 0.00000  ,  IoU: 0.84575  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 200 / 1875] FPS: 160.4 (328.1)  ,  Loss/total: 0.67115  ,  Loss/giou: 0.16282  ,  Loss/l1: 0.01321  ,  Loss/location: 0.27948  ,  Loss/task_class: 0.00000  ,  IoU: 0.84468  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 250 / 1875] FPS: 162.4 (327.7)  ,  Loss/total: 0.66853  ,  Loss/giou: 0.16192  ,  Loss/l1: 0.01317  ,  Loss/location: 0.27884  ,  Loss/task_class: 0.00000  ,  IoU: 0.84553  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 300 / 1875] FPS: 165.6 (323.3)  ,  Loss/total: 0.67253  ,  Loss/giou: 0.16277  ,  Loss/l1: 0.01333  ,  Loss/location: 0.28036  ,  Loss/task_class: 0.00000  ,  IoU: 0.84483  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 350 / 1875] FPS: 167.0 (326.8)  ,  Loss/total: 0.66770  ,  Loss/giou: 0.16208  ,  Loss/l1: 0.01321  ,  Loss/location: 0.27746  ,  Loss/task_class: 0.00000  ,  IoU: 0.84537  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 400 / 1875] FPS: 167.4 (327.7)  ,  Loss/total: 0.66910  ,  Loss/giou: 0.16224  ,  Loss/l1: 0.01320  ,  Loss/location: 0.27860  ,  Loss/task_class: 0.00000  ,  IoU: 0.84539  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 450 / 1875] FPS: 169.4 (319.7)  ,  Loss/total: 0.67458  ,  Loss/giou: 0.16354  ,  Loss/l1: 0.01338  ,  Loss/location: 0.28059  ,  Loss/task_class: 0.00000  ,  IoU: 0.84436  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 500 / 1875] FPS: 170.9 (309.5)  ,  Loss/total: 0.67288  ,  Loss/giou: 0.16297  ,  Loss/l1: 0.01329  ,  Loss/location: 0.28050  ,  Loss/task_class: 0.00000  ,  IoU: 0.84482  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 550 / 1875] FPS: 171.6 (328.3)  ,  Loss/total: 0.67457  ,  Loss/giou: 0.16339  ,  Loss/l1: 0.01334  ,  Loss/location: 0.28110  ,  Loss/task_class: 0.00000  ,  IoU: 0.84448  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 164, 600 / 1875] FPS: 171.7 (317.2)  ,  Loss/total: 0.67370  ,  Loss/giou: 0.16354  ,  Loss/l1: 0.01341  ,  Loss/location: 0.27959  ,  Loss/task_class: 0.00000  ,  IoU: 0.84450  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
